timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-05T17:14:53,carbonsense_week1_eda,038bf044-99b4-49e5-a9cc-5b9f6f909108,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.595147252000061,2.811728834471848e-05,6.118909101874872e-06,42.5,19.964232321033084,20.0,5.414823364791614e-05,2.543613146000065e-05,2.5479076405555485e-05,0.0001050634415134,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,23.875,0.0,4.2,0.8681879043579102,N,1.0,0.0
2026-05-05T17:18:50,carbonsense_week1_eda,bad825e6-c2ed-4edf-a268-a31d929f3ea5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.382861098000149,2.673426315341409e-05,6.099728591812468e-06,42.5,19.708343358038345,20.0,5.1644767618056645e-05,2.3949185826000093e-05,2.430165735555648e-05,9.989561079961322e-05,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,31.25,0.0,4.6,1.4352912902832031,N,1.0,0.0
2026-05-05T17:21:39,carbonsense_Ridge,d207967b-57e9-42f5-bdc4-020d20af0de6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0236096720000205,7.668627510076753e-08,3.248087271212447e-06,42.5,0.0,20.0,1.9638389374942265e-07,0.0,9.016308333305762e-08,2.865469770824803e-07,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-05T17:21:42,carbonsense_ElasticNet,71a1b17a-ceff-48b8-a1af-6078e464a2de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.09471217600003,4.829674250716888e-07,5.099317167747638e-06,42.5,11.590724494834197,20.0,1.0366451249993248e-06,2.827780039996522e-07,4.852395111116595e-07,1.8046626401106363e-06,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-05T17:21:51,carbonsense_RandomForest,272058f0-098a-4a98-b4ef-db953978527c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.8067446719999225,4.403585291038881e-05,7.583569693141382e-06,42.5,39.64550023632274,20.0,6.84637109361118e-05,6.386560664800069e-05,3.2215648488889e-05,0.000164544966073,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,59.98,0.0,9.3,2.9129379272460936,N,1.0,0.0
2026-05-05T17:21:56,carbonsense_XGBoost,f33091e0-89f6-47c3-9c6e-eb935ddef6b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.193891112999836,9.071647773428034e-06,7.598387888686194e-06,42.5,40.34075137484771,20.0,1.4009259841666558e-05,1.3297788415999807e-05,6.590194022221062e-06,3.389724227988743e-05,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,0.0,0.0,9.4,2.931774139404297,N,1.0,0.0
2026-05-05T17:22:02,carbonsense_XGB_Tuned,b7367e38-2bbc-4e38-932b-506c8ee92945,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.2115078379999886,2.439552093776677e-05,7.596282546506073e-06,42.5,39.91544641830705,20.0,3.78288302770844e-05,3.552863953400036e-05,1.7799165061110972e-05,9.115663487219571e-05,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,58.56666666666666,0.0,9.333333333333334,2.9315274556477866,N,1.0,0.0
2026-05-05T17:22:06,carbonsense_LightGBM,09a8288a-6b87-40b2-ae16-3c31d4136d0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.510454025999934,3.828214450736692e-06,7.499626324305233e-06,42.5,39.932331504731934,20.0,5.93620324860985e-06,5.577782239999003e-06,2.7905726222216897e-06,1.4304558110830543e-05,0.0,Netherlands,NLD,groningen,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.12,3.2.6,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,6.5664,53.2222,31.350616455078125,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
